districtid,weekid,dose1,dose2 
TG_Rajanna Sircilla,27,1869,7335
TG_Rajanna Sircilla,28,-33,13149
TG_Rajanna Sircilla,29,1219,18064
TG_Rajanna Sircilla,30,2814,10728
TG_Ranga Reddy,1,616,0
TG_Ranga Reddy,2,7633,0
TG_Ranga Reddy,3,6870,0
TG_Ranga Reddy,4,9898,89
TG_Ranga Reddy,5,3266,3281
TG_Ranga Reddy,6,1745,4838
TG_Ranga Reddy,7,9796,4373
TG_Ranga Reddy,8,14818,7318
TG_Ranga Reddy,9,15776,2529
TG_Ranga Reddy,10,21738,1754
TG_Ranga Reddy,11,64998,1922
TG_Ranga Reddy,12,57490,5802
TG_Ranga Reddy,13,45296,7956
TG_Ranga Reddy,14,35468,15049
TG_Ranga Reddy,15,36027,16112
TG_Ranga Reddy,16,14939,16329
TG_Ranga Reddy,17,-1398,20256
TG_Ranga Reddy,18,1973,1469
TG_Ranga Reddy,19,28533,7598
TG_Ranga Reddy,20,135628,3618
TG_Ranga Reddy,21,253238,6414
TG_Ranga Reddy,22,233054,8174
TG_Ranga Reddy,23,167361,18484
TG_Ranga Reddy,24,139358,37917
TG_Ranga Reddy,25,80490,64600
TG_Ranga Reddy,26,80935,81562
TG_Ranga Reddy,27,37607,62368
TG_Ranga Reddy,28,19854,52625
TG_Ranga Reddy,29,37485,46452
TG_Ranga Reddy,30,63150,39304
TG_Sangareddy,1,592,0
TG_Sangareddy,2,1857,0
TG_Sangareddy,3,794,0
TG_Sangareddy,4,1713,96
TG_Sangareddy,5,2142,2226
TG_Sangareddy,6,1747,990
TG_Sangareddy,7,1176,482
TG_Sangareddy,8,1800,992
TG_Sangareddy,9,2719,621
TG_Sangareddy,10,5362,1757
TG_Sangareddy,11,10460,409
TG_Sangareddy,12,20685,675
TG_Sangareddy,13,29328,1050
TG_Sangareddy,14,22146,2506
TG_Sangareddy,15,15434,2326
TG_Sangareddy,16,10503,6259
TG_Sangareddy,17,4115,9491
TG_Sangareddy,18,-270,13
TG_Sangareddy,19,6400,5731
TG_Sangareddy,20,13611,2293
TG_Sangareddy,21,35194,1422
TG_Sangareddy,22,38648,566
TG_Sangareddy,23,32358,427
TG_Sangareddy,24,32249,5892
TG_Sangareddy,25,17066,8683
TG_Sangareddy,26,13942,13902
TG_Sangareddy,27,5176,15419
TG_Sangareddy,28,1749,16625
TG_Sangareddy,29,7480,10339
TG_Sangareddy,30,18350,5647
TG_Siddipet,1,872,0
TG_Siddipet,2,1591,0
TG_Siddipet,3,590,0
TG_Siddipet,4,2537,52
TG_Siddipet,5,2721,3055
TG_Siddipet,6,563,1309
TG_Siddipet,7,1321,460
TG_Siddipet,8,1465,1549
TG_Siddipet,9,2456,410
TG_Siddipet,10,3599,307
TG_Siddipet,11,7662,349
TG_Siddipet,12,21665,532
TG_Siddipet,13,45495,1364
TG_Siddipet,14,88568,1991
TG_Siddipet,15,13765,1902
TG_Siddipet,16,4232,3065
TG_Siddipet,17,817,5070
TG_Siddipet,18,-45,0
TG_Siddipet,19,4004,10634
TG_Siddipet,20,3960,4251
TG_Siddipet,21,17566,1469
TG_Siddipet,22,15348,537
TG_Siddipet,23,12709,1512
TG_Siddipet,24,15469,4096
TG_Siddipet,25,9501,1189
TG_Siddipet,26,8711,3429
TG_Siddipet,27,2022,14649
TG_Siddipet,28,14,21681
TG_Siddipet,29,4415,19290
TG_Siddipet,30,7594,14625
TG_Suryapet,1,966,0
TG_Suryapet,2,883,0
TG_Suryapet,3,344,0
TG_Suryapet,4,707,42
TG_Suryapet,5,1898,2018
TG_Suryapet,6,51,464
TG_Suryapet,7,3169,264
TG_Suryapet,8,2362,386
TG_Suryapet,9,5837,176
TG_Suryapet,10,7900,87
TG_Suryapet,11,6501,405
TG_Suryapet,12,13259,900
TG_Suryapet,13,19112,2545
TG_Suryapet,14,25907,2916
TG_Suryapet,15,22414,2479
TG_Suryapet,16,7700,4319
TG_Suryapet,17,3544,9208
TG_Suryapet,18,-18,0
TG_Suryapet,19,5570,4033
TG_Suryapet,20,4114,1178
TG_Suryapet,21,11986,708
TG_Suryapet,22,10804,1123
TG_Suryapet,23,20381,2486
TG_Suryapet,24,21065,3752
TG_Suryapet,25,10111,2922
TG_Suryapet,26,9867,3799
TG_Suryapet,27,6560,11127
TG_Suryapet,28,11490,10147
TG_Suryapet,29,11765,7615
TG_Suryapet,30,8493,3873
TG_Vikarabad,1,205,0
TG_Vikarabad,2,990,0
TG_Vikarabad,3,299,0
TG_Vikarabad,4,997,6
TG_Vikarabad,5,2368,2668
TG_Vikarabad,6,84,583
TG_Vikarabad,7,539,81
TG_Vikarabad,8,677,527
TG_Vikarabad,9,1094,135
TG_Vikarabad,10,1354,89
TG_Vikarabad,11,3668,292
TG_Vikarabad,12,8550,700
TG_Vikarabad,13,13873,877
TG_Vikarabad,14,9911,1223
TG_Vikarabad,15,10264,1151
TG_Vikarabad,16,4940,3210
TG_Vikarabad,17,1387,3668
TG_Vikarabad,18,-2,0
TG_Vikarabad,19,1663,216
TG_Vikarabad,20,1239,444
TG_Vikarabad,21,8721,63
TG_Vikarabad,22,6630,129
TG_Vikarabad,23,9811,213
TG_Vikarabad,24,9972,930
TG_Vikarabad,25,6727,3823
TG_Vikarabad,26,7715,5262
TG_Vikarabad,27,3385,6514
TG_Vikarabad,28,-47,4754
TG_Vikarabad,29,2181,2385
TG_Vikarabad,30,2487,1418
TG_Wanaparthy,1,277,0
TG_Wanaparthy,2,622,0
TG_Wanaparthy,3,96,0
TG_Wanaparthy,4,1006,72
TG_Wanaparthy,5,1216,1548
TG_Wanaparthy,6,3,364
TG_Wanaparthy,7,406,121
TG_Wanaparthy,8,359,598
TG_Wanaparthy,9,806,109
TG_Wanaparthy,10,2358,53
TG_Wanaparthy,11,2355,62
TG_Wanaparthy,12,7080,219
TG_Wanaparthy,13,10782,553
TG_Wanaparthy,14,10031,1357
TG_Wanaparthy,15,9730,1086
TG_Wanaparthy,16,2909,2662
TG_Wanaparthy,17,171,2747
TG_Wanaparthy,18,-7,0
TG_Wanaparthy,19,1305,561
TG_Wanaparthy,20,738,313
TG_Wanaparthy,21,5631,40
TG_Wanaparthy,22,7096,50
TG_Wanaparthy,23,6997,206
TG_Wanaparthy,24,5955,914
TG_Wanaparthy,25,3407,2828
TG_Wanaparthy,26,4201,5363
TG_Wanaparthy,27,2977,6162
TG_Wanaparthy,28,32,3393
TG_Wanaparthy,29,579,1698
TG_Wanaparthy,30,1937,938
TG_Warangal Rural,1,540,0
TG_Warangal Rural,2,727,0
TG_Warangal Rural,3,197,0
TG_Warangal Rural,4,772,0
TG_Warangal Rural,5,1619,2004
TG_Warangal Rural,6,203,420
TG_Warangal Rural,7,195,118
TG_Warangal Rural,8,299,512
TG_Warangal Rural,9,303,168
TG_Warangal Rural,10,918,138
TG_Warangal Rural,11,1232,30
TG_Warangal Rural,12,3923,173
TG_Warangal Rural,13,8882,221
TG_Warangal Rural,14,13001,395
TG_Warangal Rural,15,11961,368
TG_Warangal Rural,16,7246,2113
TG_Warangal Rural,17,733,2781
TG_Warangal Rural,18,-6,0
TG_Warangal Rural,19,3204,2694
TG_Warangal Rural,20,2408,348
TG_Warangal Rural,21,7015,113
TG_Warangal Rural,22,8885,128
TG_Warangal Rural,23,13353,301
TG_Warangal Rural,24,21248,571
TG_Warangal Rural,25,2618,987
TG_Warangal Rural,26,5224,3636
TG_Warangal Rural,27,3447,4462
TG_Warangal Rural,28,4633,5259
TG_Warangal Rural,29,10276,4432
TG_Warangal Rural,30,7037,1977
TG_Warangal Urban,1,1337,0
TG_Warangal Urban,2,2454,0
TG_Warangal Urban,3,2192,0
TG_Warangal Urban,4,4789,1
TG_Warangal Urban,5,2721,3312
TG_Warangal Urban,6,861,1670
TG_Warangal Urban,7,3391,1818
TG_Warangal Urban,8,4313,3012
TG_Warangal Urban,9,5472,312
TG_Warangal Urban,10,7433,477
TG_Warangal Urban,11,13276,584
TG_Warangal Urban,12,19123,2252
TG_Warangal Urban,13,29122,3855
TG_Warangal Urban,14,42145,5931
TG_Warangal Urban,15,23017,4490
TG_Warangal Urban,16,9370,8885
TG_Warangal Urban,17,838,9779
TG_Warangal Urban,18,-62,0
TG_Warangal Urban,19,11476,13130
TG_Warangal Urban,20,38753,1422
TG_Warangal Urban,21,55625,1699
TG_Warangal Urban,22,45434,1596
TG_Warangal Urban,23,49371,3105
TG_Warangal Urban,24,34013,6364
TG_Warangal Urban,25,14098,8158
TG_Warangal Urban,26,14108,11360
TG_Warangal Urban,27,6222,21282
TG_Warangal Urban,28,16510,12507
TG_Warangal Urban,29,17207,7096
TG_Warangal Urban,30,10064,4306
TG_Yadadri Bhuvanagiri,1,626,0
TG_Yadadri Bhuvanagiri,2,559,0
TG_Yadadri Bhuvanagiri,3,569,0
TG_Yadadri Bhuvanagiri,4,607,66
TG_Yadadri Bhuvanagiri,5,1382,1654
TG_Yadadri Bhuvanagiri,6,222,181
TG_Yadadri Bhuvanagiri,7,676,188
TG_Yadadri Bhuvanagiri,8,877,416
TG_Yadadri Bhuvanagiri,9,2049,171
TG_Yadadri Bhuvanagiri,10,4038,191
TG_Yadadri Bhuvanagiri,11,3891,190
TG_Yadadri Bhuvanagiri,12,18076,479
TG_Yadadri Bhuvanagiri,13,70799,580
TG_Yadadri Bhuvanagiri,14,45495,1731
TG_Yadadri Bhuvanagiri,15,9821,1740
TG_Yadadri Bhuvanagiri,16,2185,1498
TG_Yadadri Bhuvanagiri,17,1225,5094
TG_Yadadri Bhuvanagiri,18,-168,0
TG_Yadadri Bhuvanagiri,19,5446,16168
TG_Yadadri Bhuvanagiri,20,6636,11958
TG_Yadadri Bhuvanagiri,21,12013,4447
TG_Yadadri Bhuvanagiri,22,11724,1010
TG_Yadadri Bhuvanagiri,23,16203,2273
TG_Yadadri Bhuvanagiri,24,14055,5264
TG_Yadadri Bhuvanagiri,25,3790,3484
TG_Yadadri Bhuvanagiri,26,5930,8189
TG_Yadadri Bhuvanagiri,27,1628,23076
TG_Yadadri Bhuvanagiri,28,-69,15243
TG_Yadadri Bhuvanagiri,29,5598,14628
TG_Yadadri Bhuvanagiri,30,4647,7174
TN_Ariyalur,1,619,0
TN_Ariyalur,2,461,0
TN_Ariyalur,3,491,0
TN_Ariyalur,4,1179,4
TN_Ariyalur,5,1613,268
TN_Ariyalur,6,365,441
TN_Ariyalur,7,1521,283
TN_Ariyalur,8,3286,975
TN_Ariyalur,9,3310,833
TN_Ariyalur,10,3144,490
TN_Ariyalur,11,1953,524
TN_Ariyalur,12,2095,739
TN_Ariyalur,13,6805,891
TN_Ariyalur,14,3467,1577
TN_Ariyalur,15,3356,2203
TN_Ariyalur,16,2703,1338
TN_Ariyalur,17,4405,1598
TN_Ariyalur,18,4502,796
TN_Ariyalur,19,11995,142
TN_Ariyalur,20,9792,491
TN_Ariyalur,21,2619,319
TN_Ariyalur,22,17542,917
TN_Ariyalur,23,18124,1059
TN_Ariyalur,24,14539,1828
TN_Ariyalur,25,11832,3706
TN_Ariyalur,26,12565,3260
TN_Ariyalur,27,9618,2137
TN_Ariyalur,28,9318,2351
TN_Ariyalur,29,11747,2532
TN_Ariyalur,30,10731,2765
TN_Chengalpattu,1,785,0
TN_Chengalpattu,2,915,0
TN_Chengalpattu,3,2063,0
TN_Chengalpattu,4,2447,10
TN_Chengalpattu,5,1741,310
TN_Chengalpattu,6,916,379
TN_Chengalpattu,7,8136,909
TN_Chengalpattu,8,19396,2165
TN_Chengalpattu,9,26377,2290
TN_Chengalpattu,10,25155,1567
TN_Chengalpattu,11,22578,1854
TN_Chengalpattu,12,22052,4544
TN_Chengalpattu,13,34438,7589
TN_Chengalpattu,14,12541,11202
TN_Chengalpattu,15,20286,21783
TN_Chengalpattu,16,11503,12336
TN_Chengalpattu,17,11005,11941
TN_Chengalpattu,18,8733,2167
TN_Chengalpattu,19,52286,1694
TN_Chengalpattu,20,45309,2390
TN_Chengalpattu,21,14314,1356
TN_Chengalpattu,22,52373,3543
TN_Chengalpattu,23,60846,8160
TN_Chengalpattu,24,46176,11712
TN_Chengalpattu,25,17344,9582
TN_Chengalpattu,26,36526,22184
TN_Chengalpattu,27,41766,16101
TN_Chengalpattu,28,49236,14637
TN_Chengalpattu,29,44117,12792
TN_Chengalpattu,30,31702,9301
TN_Chennai,1,2539,0
TN_Chennai,2,8212,0
TN_Chennai,3,8091,0
TN_Chennai,4,8563,58
TN_Chennai,5,4798,1309
TN_Chennai,6,3191,3351
TN_Chennai,7,41905,3998
TN_Chennai,8,123788,9840
TN_Chennai,9,153731,10990
TN_Chennai,10,196547,8045
TN_Chennai,11,153041,12103
TN_Chennai,12,110613,32365
TN_Chennai,13,149709,75324
TN_Chennai,14,76346,122377
TN_Chennai,15,55718,121468
TN_Chennai,16,47728,67496
TN_Chennai,17,51587,62594
TN_Chennai,18,77479,16526
TN_Chennai,19,181127,7950
TN_Chennai,20,177046,12502
TN_Chennai,21,177882,16059
TN_Chennai,22,222215,27129
TN_Chennai,23,223647,54221
TN_Chennai,24,153682,68174
TN_Chennai,25,69670,54824
TN_Chennai,26,145734,104896
TN_Chennai,27,110536,81670
TN_Chennai,28,139975,86275
TN_Chennai,29,189902,70477
TN_Chennai,30,127417,59308
TN_Coimbatore,1,1905,0
TN_Coimbatore,2,1897,0
TN_Coimbatore,3,1055,0
TN_Coimbatore,4,3189,14
TN_Coimbatore,5,860,75
TN_Coimbatore,6,367,330
TN_Coimbatore,7,14177,2107
TN_Coimbatore,8,40010,5028
TN_Coimbatore,9,53837,5857
TN_Coimbatore,10,42424,3796
TN_Coimbatore,11,22257,2686
TN_Coimbatore,12,40052,6335
TN_Coimbatore,13,68705,11893
TN_Coimbatore,14,27966,21805
TN_Coimbatore,15,24222,23292
TN_Coimbatore,16,8251,11860
TN_Coimbatore,17,10658,17691
TN_Coimbatore,18,4657,1783
TN_Coimbatore,19,91548,6305
TN_Coimbatore,20,75398,5294
TN_Coimbatore,21,58198,5197
TN_Coimbatore,22,102852,9436
TN_Coimbatore,23,174460,15465
TN_Coimbatore,24,113039,17206
TN_Coimbatore,25,39066,14830
TN_Coimbatore,26,108051,41085
TN_Coimbatore,27,99364,36093
TN_Coimbatore,28,87391,32248
TN_Coimbatore,29,130382,43660
TN_Coimbatore,30,112509,26101
TN_Cuddalore,1,694,0
TN_Cuddalore,2,741,0
TN_Cuddalore,3,692,0
TN_Cuddalore,4,895,15
TN_Cuddalore,5,1458,374
TN_Cuddalore,6,958,397
TN_Cuddalore,7,4714,519
TN_Cuddalore,8,15428,750
TN_Cuddalore,9,18952,1186
TN_Cuddalore,10,13719,613
TN_Cuddalore,11,7720,926
TN_Cuddalore,12,12469,2656
TN_Cuddalore,13,19950,5141
TN_Cuddalore,14,7683,8216
TN_Cuddalore,15,8833,11751
TN_Cuddalore,16,6076,7701
TN_Cuddalore,17,6919,6705
TN_Cuddalore,18,4346,808
TN_Cuddalore,19,17773,1543
TN_Cuddalore,20,31649,3602
TN_Cuddalore,21,10959,1345
TN_Cuddalore,22,53345,2331
TN_Cuddalore,23,62582,3681
TN_Cuddalore,24,36507,4491
TN_Cuddalore,25,16098,4648
TN_Cuddalore,26,35361,10504
TN_Cuddalore,27,35053,6298
TN_Cuddalore,28,46109,9688
TN_Cuddalore,29,57944,11704
TN_Cuddalore,30,41553,7310
TN_Dharmapuri,1,806,0
TN_Dharmapuri,2,863,0
TN_Dharmapuri,3,1341,0
TN_Dharmapuri,4,2882,20
TN_Dharmapuri,5,1593,284
TN_Dharmapuri,6,394,563
TN_Dharmapuri,7,7592,1115
TN_Dharmapuri,8,9808,1523
TN_Dharmapuri,9,8544,1417
TN_Dharmapuri,10,6940,423
TN_Dharmapuri,11,2981,497
TN_Dharmapuri,12,4135,1019
TN_Dharmapuri,13,12759,2578
TN_Dharmapuri,14,3988,4343
TN_Dharmapuri,15,3564,4950
TN_Dharmapuri,16,4863,4223
TN_Dharmapuri,17,5367,2763
TN_Dharmapuri,18,4482,619
TN_Dharmapuri,19,27783,611
TN_Dharmapuri,20,12192,1112
TN_Dharmapuri,21,8211,449
TN_Dharmapuri,22,36706,1778
TN_Dharmapuri,23,43081,2976
TN_Dharmapuri,24,35185,3086
TN_Dharmapuri,25,3056,1503
TN_Dharmapuri,26,38913,8974
TN_Dharmapuri,27,30399,3199
TN_Dharmapuri,28,39042,7654
TN_Dharmapuri,29,36308,6863
TN_Dharmapuri,30,25162,4107
TN_Dindigul,1,338,0
TN_Dindigul,2,630,0
TN_Dindigul,3,684,0
TN_Dindigul,4,670,11
TN_Dindigul,5,457,159
TN_Dindigul,6,82,432
TN_Dindigul,7,5111,268
TN_Dindigul,8,4828,655
TN_Dindigul,9,4617,434
TN_Dindigul,10,4126,181
TN_Dindigul,11,3512,591
TN_Dindigul,12,3396,736
TN_Dindigul,13,9492,2655
TN_Dindigul,14,5032,3560
TN_Dindigul,15,4562,3069
TN_Dindigul,16,2896,2370
TN_Dindigul,17,4311,3264
TN_Dindigul,18,2981,731
TN_Dindigul,19,15632,543
TN_Dindigul,20,6847,1304
TN_Dindigul,21,3884,1116
TN_Dindigul,22,20700,1359
TN_Dindigul,23,23958,1392
TN_Dindigul,24,18120,1613
TN_Dindigul,25,2309,1186
TN_Dindigul,26,20763,5545
TN_Dindigul,27,18903,3476
TN_Dindigul,28,25595,4798
TN_Dindigul,29,26056,4203
TN_Dindigul,30,14614,2843
TN_Erode,1,1000,0
TN_Erode,2,1146,0
TN_Erode,3,1139,0
TN_Erode,4,1106,45
TN_Erode,5,952,284
TN_Erode,6,465,553
TN_Erode,7,4307,340
TN_Erode,8,10690,585
TN_Erode,9,14690,1022
TN_Erode,10,11736,741
TN_Erode,11,13896,1138
TN_Erode,12,13920,2816
TN_Erode,13,17066,2856
TN_Erode,14,9793,8637
TN_Erode,15,11413,10705
TN_Erode,16,6861,7494
TN_Erode,17,6749,6720
TN_Erode,18,4806,783
TN_Erode,19,42915,1185
TN_Erode,20,30218,2525
TN_Erode,21,4023,286
TN_Erode,22,74860,2697
TN_Erode,23,89656,3357
TN_Erode,24,51301,5087
TN_Erode,25,9591,7757
TN_Erode,26,70958,15639
TN_Erode,27,56025,9325
TN_Erode,28,53985,13473
TN_Erode,29,60552,15125
TN_Erode,30,42528,7998
TN_Kallakurichi,1,133,0
TN_Kallakurichi,2,314,0
TN_Kallakurichi,3,1135,0
TN_Kallakurichi,4,1249,6
TN_Kallakurichi,5,1988,120
TN_Kallakurichi,6,444,193
TN_Kallakurichi,7,2772,595
TN_Kallakurichi,8,5338,624
TN_Kallakurichi,9,5200,870
TN_Kallakurichi,10,6152,782
TN_Kallakurichi,11,1847,386
TN_Kallakurichi,12,3326,921
TN_Kallakurichi,13,7754,1743
TN_Kallakurichi,14,2819,2156
TN_Kallakurichi,15,2546,3428
TN_Kallakurichi,16,3076,3030
TN_Kallakurichi,17,3368,2465
TN_Kallakurichi,18,2202,416
TN_Kallakurichi,19,20292,83
TN_Kallakurichi,20,12662,375
TN_Kallakurichi,21,7703,466
TN_Kallakurichi,22,30073,1323
TN_Kallakurichi,23,37699,1911
TN_Kallakurichi,24,23290,1728
TN_Kallakurichi,25,4206,1840
TN_Kallakurichi,26,30422,5926
TN_Kallakurichi,27,25630,2205
TN_Kallakurichi,28,30465,5500
TN_Kallakurichi,29,22798,3871
TN_Kallakurichi,30,16174,2313
TN_Kancheepuram,1,526,0
TN_Kancheepuram,2,1314,0
TN_Kancheepuram,3,801,0
TN_Kancheepuram,4,864,8
TN_Kancheepuram,5,849,295
TN_Kancheepuram,6,401,679
TN_Kancheepuram,7,2630,671
TN_Kancheepuram,8,6603,819
TN_Kancheepuram,9,7022,855
TN_Kancheepuram,10,6756,714
TN_Kancheepuram,11,3055,566
TN_Kancheepuram,12,4477,1237
TN_Kancheepuram,13,10676,2065
TN_Kancheepuram,14,3475,2967
TN_Kancheepuram,15,3784,4145
TN_Kancheepuram,16,2976,2823
TN_Kancheepuram,17,4150,2831
TN_Kancheepuram,18,3098,586
TN_Kancheepuram,19,19966,369
TN_Kancheepuram,20,31579,1091
TN_Kancheepuram,21,9778,545
TN_Kancheepuram,22,19525,1279
TN_Kancheepuram,23,27184,1735
TN_Kancheepuram,24,21762,1798
TN_Kancheepuram,25,10497,1198
TN_Kancheepuram,26,17136,4626
TN_Kancheepuram,27,18024,2958
TN_Kancheepuram,28,24285,3760
TN_Kancheepuram,29,22231,3557
TN_Kancheepuram,30,21266,2681
TN_Kanyakumari,1,579,0
TN_Kanyakumari,2,904,0
TN_Kanyakumari,3,888,0
TN_Kanyakumari,4,907,17
TN_Kanyakumari,5,2239,422
TN_Kanyakumari,6,1209,633
TN_Kanyakumari,7,4390,639
TN_Kanyakumari,8,10441,713
TN_Kanyakumari,9,13944,1724
TN_Kanyakumari,10,11056,1152
TN_Kanyakumari,11,8305,865
TN_Kanyakumari,12,8747,1707
TN_Kanyakumari,13,17445,3364
TN_Kanyakumari,14,4741,8322
TN_Kanyakumari,15,5751,8626
TN_Kanyakumari,16,3373,5632
TN_Kanyakumari,17,3831,5589
TN_Kanyakumari,18,6055,468
TN_Kanyakumari,19,38991,1375
TN_Kanyakumari,20,22055,2444
TN_Kanyakumari,21,12327,832
TN_Kanyakumari,22,35251,2331
TN_Kanyakumari,23,67675,5742
TN_Kanyakumari,24,40110,5563
TN_Kanyakumari,25,10539,4646
TN_Kanyakumari,26,28768,15069
TN_Kanyakumari,27,32284,7766
TN_Kanyakumari,28,68690,11783
TN_Kanyakumari,29,48410,12954
TN_Kanyakumari,30,40970,5647
TN_Karur,1,633,0
TN_Karur,2,651,0
TN_Karur,3,1085,0
TN_Karur,4,1588,19
TN_Karur,5,670,337
TN_Karur,6,334,406
TN_Karur,7,2908,395
TN_Karur,8,5313,1128
TN_Karur,9,6652,577
TN_Karur,10,7522,614
TN_Karur,11,3655,743
TN_Karur,12,3559,901
TN_Karur,13,6841,1378
TN_Karur,14,2636,2484
TN_Karur,15,2292,3123
TN_Karur,16,4075,4501
TN_Karur,17,5352,3976
TN_Karur,18,3362,630
TN_Karur,19,24881,565
TN_Karur,20,14087,402
TN_Karur,21,9479,505
TN_Karur,22,31307,1232
TN_Karur,23,32605,2818
TN_Karur,24,19446,2143
TN_Karur,25,10342,2844
TN_Karur,26,20766,5479
TN_Karur,27,18800,2904
TN_Karur,28,31954,5257
TN_Karur,29,21188,5656
TN_Karur,30,15205,3068
TN_Krishnagiri,1,588,0
TN_Krishnagiri,2,1012,0
TN_Krishnagiri,3,2710,0
TN_Krishnagiri,4,2655,4
TN_Krishnagiri,5,1974,405
TN_Krishnagiri,6,396,406
TN_Krishnagiri,7,9612,1447
TN_Krishnagiri,8,21055,1993
TN_Krishnagiri,9,17847,1399
TN_Krishnagiri,10,11501,776
TN_Krishnagiri,11,6623,973
TN_Krishnagiri,12,8807,2151
TN_Krishnagiri,13,11344,3283
TN_Krishnagiri,14,6634,6230
TN_Krishnagiri,15,4241,7070
TN_Krishnagiri,16,7060,7588
TN_Krishnagiri,17,8053,4874
TN_Krishnagiri,18,7037,1663
TN_Krishnagiri,19,38561,1173
TN_Krishnagiri,20,30946,2034
TN_Krishnagiri,21,14084,819
TN_Krishnagiri,22,46342,2486
TN_Krishnagiri,23,71552,3299
TN_Krishnagiri,24,38868,4209
TN_Krishnagiri,25,18477,8652
TN_Krishnagiri,26,40352,9750
TN_Krishnagiri,27,36748,5245
TN_Krishnagiri,28,50034,8457
TN_Krishnagiri,29,50554,13050
TN_Krishnagiri,30,31282,9079
TN_Madurai,1,1520,0
TN_Madurai,2,2697,0
TN_Madurai,3,1957,0
TN_Madurai,4,3561,59
TN_Madurai,5,3744,530
TN_Madurai,6,1519,1305
TN_Madurai,7,10841,1370
TN_Madurai,8,18273,1869
TN_Madurai,9,25726,3530
TN_Madurai,10,25399,2867
TN_Madurai,11,13698,1990
TN_Madurai,12,19890,4324
TN_Madurai,13,30451,6490
TN_Madurai,14,9233,10973
TN_Madurai,15,12263,16105
TN_Madurai,16,7294,13643
TN_Madurai,17,9994,12302
TN_Madurai,18,8959,1608
TN_Madurai,19,63665,1107
TN_Madurai,20,44961,3644
TN_Madurai,21,14248,1982
TN_Madurai,22,67380,3795
TN_Madurai,23,76154,8425
TN_Madurai,24,50131,10221
TN_Madurai,25,24837,11758
TN_Madurai,26,40643,22049
TN_Madurai,27,42307,11021
TN_Madurai,28,54077,11112
TN_Madurai,29,64506,14623
TN_Madurai,30,36090,10138
TN_Nagapattinam,1,187,0
TN_Nagapattinam,2,237,0
TN_Nagapattinam,3,577,0
TN_Nagapattinam,4,484,7
TN_Nagapattinam,5,657,137
TN_Nagapattinam,6,349,85
TN_Nagapattinam,7,6458,395
TN_Nagapattinam,8,5061,285
TN_Nagapattinam,9,5807,680
TN_Nagapattinam,10,4316,324
TN_Nagapattinam,11,3441,875
TN_Nagapattinam,12,3316,916
TN_Nagapattinam,13,7566,2705
TN_Nagapattinam,14,3046,3345
TN_Nagapattinam,15,2739,4835
TN_Nagapattinam,16,2724,3886
TN_Nagapattinam,17,3248,2420
TN_Nagapattinam,18,3499,509
TN_Nagapattinam,19,28536,97
TN_Nagapattinam,20,21066,753
TN_Nagapattinam,21,4458,234
TN_Nagapattinam,22,40592,1035
TN_Nagapattinam,23,46677,1741
TN_Nagapattinam,24,31815,2193
TN_Nagapattinam,25,14341,3275
TN_Nagapattinam,26,26480,6560
TN_Nagapattinam,27,28748,3325
TN_Nagapattinam,28,32757,6189
TN_Nagapattinam,29,39834,7977
TN_Nagapattinam,30,30761,4213
TN_Namakkal,1,1465,0
TN_Namakkal,2,838,0
TN_Namakkal,3,911,0
TN_Namakkal,4,1176,47
TN_Namakkal,5,1059,587
TN_Namakkal,6,201,373
TN_Namakkal,7,11035,561
TN_Namakkal,8,14846,905
TN_Namakkal,9,19607,1101
TN_Namakkal,10,14563,649
TN_Namakkal,11,9893,833
TN_Namakkal,12,10609,1606
TN_Namakkal,13,19499,3373
TN_Namakkal,14,5219,8498
TN_Namakkal,15,5058,10107
TN_Namakkal,16,6086,10032
TN_Namakkal,17,9793,8253
TN_Namakkal,18,3728,1140
TN_Namakkal,19,36113,3390
TN_Namakkal,20,20769,1955
TN_Namakkal,21,12373,918
TN_Namakkal,22,45801,3019
TN_Namakkal,23,58642,5077
TN_Namakkal,24,39194,4807
TN_Namakkal,25,2991,2453
TN_Namakkal,26,37337,11414
TN_Namakkal,27,34311,7548
TN_Namakkal,28,48736,12078
TN_Namakkal,29,36740,10289
TN_Namakkal,30,34755,7128
TN_Nilgiris,1,890,0
TN_Nilgiris,2,1680,0
TN_Nilgiris,3,879,0
TN_Nilgiris,4,1064,1
TN_Nilgiris,5,645,312
TN_Nilgiris,6,663,800
TN_Nilgiris,7,9962,755
TN_Nilgiris,8,9982,1181
TN_Nilgiris,9,14191,621
TN_Nilgiris,10,17076,1385
TN_Nilgiris,11,9137,2147
TN_Nilgiris,12,10009,2591
TN_Nilgiris,13,15201,3903
TN_Nilgiris,14,9813,8088
TN_Nilgiris,15,8579,8708
TN_Nilgiris,16,6646,7977
TN_Nilgiris,17,7771,6937
TN_Nilgiris,18,1394,964
TN_Nilgiris,19,15489,1797
TN_Nilgiris,20,15759,1694
TN_Nilgiris,21,6573,759
TN_Nilgiris,22,28513,1338
TN_Nilgiris,23,31881,2516
TN_Nilgiris,24,27680,4729
TN_Nilgiris,25,15748,2348
TN_Nilgiris,26,25525,6874
TN_Nilgiris,27,20763,6243
TN_Nilgiris,28,27086,10164
TN_Nilgiris,29,29993,11195
TN_Nilgiris,30,21478,7181
TN_Perambalur,1,273,0
TN_Perambalur,2,317,0
TN_Perambalur,3,982,0
TN_Perambalur,4,774,2
TN_Perambalur,5,1061,421
TN_Perambalur,6,234,123
